date,value
2009-05-08,"17,770"
2009-05-11,"17,786"
2009-05-12,"17,774"
2009-05-13,"17,767"
2009-05-14,"17,760"
2009-05-15,"17,783"
2009-05-18,"17,782"
2009-05-19,"17,782"
2009-05-20,"17,783"
2009-05-21,"17,781"
2009-05-22,"17,782"
2009-05-25,"17,784"
2009-05-26,"17,781"
2009-05-27,"17,773"
2009-05-28,"17,783"
2009-05-29,"17,775"
2009-06-01,"17,779"
2009-06-02,"17,773"
2009-06-03,"17,773"
2009-06-04,"17,789"
2009-06-05,"17,831"
2009-06-08,"17,780"
2009-06-09,"17,776"
2009-06-10,"17,792"
2009-06-11,"17,770"
2009-06-12,"17,794"
2009-06-15,"17,796"
2009-06-16,"17,793"
2009-06-17,"17,773"
2009-06-18,"17,839"
2009-06-19,"17,801"
2009-06-22,"17,800"
2009-06-23,"17,797"
2009-06-24,"17,801"
2009-06-25,"17,852"
2009-06-26,"17,802"
2009-06-29,"17,802"
2009-06-30,"17,798"
2009-07-01,"17,801"
2009-07-02,"17,799"
2009-07-03,"17,796"
2009-07-06,"17,802"
2009-07-07,"17,804"
2009-07-08,"17,803"
2009-07-09,"17,802"
2009-07-10,"17,806"
2009-07-13,"17,804"
2009-07-14,"17,807"
2009-07-15,"17,794"
2009-07-16,"17,808"
2009-07-17,"17,806"
2009-07-20,"17,810"
2009-07-21,"17,856"
2009-07-22,"17,806"
2009-07-23,"17,808"
2009-07-24,"17,813"
2009-07-27,"17,815"
2009-07-28,"17,814"
2009-07-29,"17,816"
2009-07-30,"17,815"
2009-07-31,"17,818"
2009-08-03,"17,816"
2009-08-04,"17,814"
2009-08-05,"17,810"
2009-08-06,"17,813"
2009-08-07,"17,814"
2009-08-10,"17,812"
2009-08-11,"17,808"
2009-08-12,"17,811"
2009-08-13,"17,807"
2009-08-14,"17,812"
2009-08-17,"17,814"
2009-08-18,"17,798"
2009-08-19,"17,817"
2009-08-20,"17,815"
2009-08-21,"17,816"
2009-08-24,"17,818"
2009-08-25,"17,821"
2009-08-26,"17,820"
2009-08-27,"17,822"
2009-08-28,"17,820"
2009-08-31,"17,823"
2009-09-01,"17,825"
2009-09-02,"17,820"
2009-09-03,"17,818"
2009-09-04,"17,824"
2009-09-07,"17,825"
2009-09-08,"17,827"
2009-09-09,"17,825"
2009-09-10,"17,832"
2009-09-11,"17,831"
2009-09-14,"17,833"
2009-09-15,"17,835"
2009-09-16,"17,833"
2009-09-17,"17,834"
2009-09-18,"17,835"
2009-09-21,"17,837"
2009-09-22,"17,840"
2009-09-23,"17,838"
2009-09-24,"17,826"
2009-09-25,"17,842"
2009-09-28,"17,841"
2009-09-29,"17,841"
2009-09-30,"17,841"
2009-10-01,"17,841"
2009-10-02,"17,839"
2009-10-05,"17,828"
2009-10-06,"17,845"
2009-10-07,"17,845"
2009-10-08,"17,847"
2009-10-09,"17,848"
2009-10-12,"17,851"
2009-10-13,"17,853"
2009-10-14,"17,841"
2009-10-15,"17,851"
2009-10-16,"17,854"
2009-10-19,"17,852"
2009-10-20,"17,854"
2009-10-21,"17,854"
2009-10-22,"17,855"
2009-10-23,"17,856"
2009-10-26,"17,855"
2009-10-27,"17,854"
2009-10-28,"17,852"
2009-10-29,"17,859"
2009-10-30,"17,862"
2009-11-02,"17,861"
2009-11-03,"17,861"
2009-11-04,"17,860"
2009-11-05,"17,862"
2009-11-06,"17,867"
2009-11-09,"17,867"
2009-11-10,"17,870"
2009-11-11,"17,870"
2009-11-12,"17,862"
2009-11-13,"17,870"
2009-11-16,"17,872"
2009-11-17,"17,873"
2009-11-18,"17,875"
2009-11-19,"17,875"
2009-11-20,"17,876"
2009-11-23,"17,878"
2009-11-24,"17,874"
2009-11-25,"17,886"
2009-11-26,"18,488"
2009-11-27,"18,491"
2009-11-30,"18,485"
2009-12-01,"18,490"
2009-12-02,"18,486"
2009-12-03,"18,482"
2009-12-04,"18,481"
2009-12-07,"18,474"
2009-12-08,"18,475"
2009-12-09,"18,473"
2009-12-10,"18,474"
2009-12-11,"18,477"
2009-12-14,"18,479"
2009-12-15,"18,387"
2009-12-16,"18,446"
2009-12-17,"18,470"
2009-12-18,"18,476"
2009-12-21,"18,457"
2009-12-22,"18,473"
2009-12-23,"18,456"
2009-12-24,"18,479"
2009-12-25,"18,474"
2009-12-28,"18,437"
2009-12-29,"18,437"
2009-12-30,"18,437"
2009-12-31,"18,479"
2010-01-04,"18,437"
2010-01-05,"18,437"
2010-01-06,"18,479"
2010-01-07,"18,456"
2010-01-08,"18,437"
2010-01-11,"18,467"
2010-01-12,"18,437"
2010-01-13,"18,472"
2010-01-14,"18,472"
2010-01-15,"18,475"
2010-01-18,"18,440"
2010-01-19,"18,437"
2010-01-20,"18,439"
2010-01-21,"18,474"
2010-01-22,"18,474"
2010-01-25,"18,474"
2010-01-26,"18,472"
2010-01-27,"18,472"
2010-01-28,"18,470"
2010-01-29,"18,437"
2010-02-01,"18,472"
2010-02-02,"18,438"
2010-02-03,"18,437"
2010-02-04,"18,472"
2010-02-05,"18,469"
2010-02-08,"18,472"
2010-02-09,"18,437"
2010-02-10,"18,467"
2010-02-11,"18,740"
2010-02-12,"18,875"
2010-02-22,"18,838"
2010-02-23,"18,908"
2010-02-24,"19,013"
2010-02-25,"18,938"
2010-02-26,"19,025"
2010-03-01,"19,075"
2010-03-02,"19,025"
2010-03-03,"18,991"
2010-03-04,"18,965"
2010-03-05,"19,065"
2010-03-08,"19,090"
2010-03-09,"18,985"
2010-03-10,"19,065"
2010-03-11,"19,068"
2010-03-12,"19,083"
2010-03-15,"19,090"
2010-03-16,"19,080"
2010-03-17,"19,080"
2010-03-18,"18,989"
2010-03-19,"18,990"
2010-03-22,"19,065"
2010-03-23,"19,068"
2010-03-24,"19,078"
2010-03-25,"19,070"
2010-03-26,"19,083"
2010-03-29,"19,055"
2010-03-30,"19,090"
2010-03-31,"19,069"
2010-04-01,"19,090"
2010-04-02,"19,040"
2010-04-05,"19,078"
2010-04-06,"19,069"
2010-04-07,"19,028"
2010-04-08,"19,025"
2010-04-09,"19,025"
2010-04-12,"19,018"
2010-04-13,"19,008"
2010-04-14,"18,993"
2010-04-15,"18,994"
2010-04-16,"18,968"
2010-04-19,"18,975"
2010-04-20,"18,975"
2010-04-21,"18,963"
2010-04-22,"18,963"
2010-04-23,"18,970"
2010-04-26,"18,963"
2010-04-27,"18,930"
2010-04-28,"18,953"
2010-04-29,"18,959"
2010-04-30,"18,958"
2010-05-03,"18,958"
2010-05-04,"18,970"
2010-05-05,"18,963"
2010-05-06,"18,965"
2010-05-07,"18,990"
2010-05-10,"19,005"
2010-05-11,"18,995"
2010-05-12,"19,010"
2010-05-13,"18,985"
2010-05-14,"19,013"
2010-05-17,"18,993"
2010-05-18,"18,990"
2010-05-19,"18,998"
2010-05-20,"18,978"
2010-05-21,"18,983"
2010-05-24,"18,985"
2010-05-25,"18,978"
2010-05-26,"18,985"
2010-05-27,"18,980"
2010-05-28,"18,975"
2010-05-31,"18,980"
2010-06-01,"18,988"
2010-06-02,"18,982"
2010-06-03,"18,973"
2010-06-04,"18,970"
2010-06-07,"18,975"
2010-06-08,"18,980"
2010-06-09,"18,973"
2010-06-10,"18,978"
2010-06-11,"18,963"
2010-06-14,"18,965"
2010-06-15,"18,975"
2010-06-16,"18,968"
2010-06-17,"18,980"
2010-06-18,"18,975"
2010-06-21,"18,965"
2010-06-22,"18,953"
2010-06-23,"18,965"
2010-06-24,"18,983"
2010-06-25,"18,978"
2010-06-28,"18,995"
2010-06-29,"19,048"
2010-06-30,"19,070"
2010-07-01,"19,055"
2010-07-02,"19,074"
2010-07-05,"19,077"
2010-07-06,"19,070"
2010-07-07,"19,085"
2010-07-08,"19,093"
2010-07-09,"19,073"
2010-07-12,"19,090"
2010-07-13,"19,093"
2010-07-14,"19,080"
2010-07-15,"19,058"
2010-07-16,"19,092"
2010-07-19,"19,140"
2010-07-20,"19,082"
2010-07-21,"19,074"
2010-07-22,"19,073"
2010-07-23,"19,094"
2010-07-26,"19,094"
2010-07-27,"19,075"
2010-07-28,"19,048"
2010-07-29,"19,084"
2010-07-30,"19,080"
2010-08-02,"19,095"
2010-08-03,"19,080"
2010-08-04,"19,095"
2010-08-05,"19,086"
2010-08-06,"19,098"
2010-08-09,"19,100"
2010-08-10,"19,090"
2010-08-11,"19,095"
2010-08-12,"19,099"
2010-08-13,"19,075"
2010-08-16,"19,095"
2010-08-17,"19,099"
2010-08-18,"19,250"
2010-08-19,"19,490"
2010-08-20,"19,475"
2010-08-23,"19,475"
2010-08-24,"19,485"
2010-08-25,"19,490"
2010-08-26,"19,485"
2010-08-27,"19,485"
2010-08-30,"19,490"
2010-08-31,"19,490"
2010-09-01,"19,475"
2010-09-03,"19,495"
2010-09-06,"19,483"
2010-09-07,"19,475"
2010-09-08,"19,490"
2010-09-09,"19,490"
2010-09-10,"19,490"
2010-09-13,"19,490"
2010-09-14,"19,495"
2010-09-15,"19,480"
2010-09-16,"19,490"
2010-09-17,"19,480"
2010-09-20,"19,490"
2010-09-21,"19,475"
2010-09-22,"19,495"
2010-09-23,"19,490"
2010-09-24,"19,483"
2010-09-27,"19,495"
2010-09-28,"19,495"
2010-09-29,"19,495"
2010-09-30,"19,490"
2010-10-01,"19,490"
2010-10-04,"19,495"
2010-10-05,"19,490"
2010-10-06,"19,475"
2010-10-07,"19,488"
2010-10-08,"19,485"
2010-10-11,"19,485"
2010-10-12,"19,490"
2010-10-13,"19,490"
2010-10-14,"19,485"
2010-10-15,"19,499"
2010-10-18,"19,485"
2010-10-19,"19,495"
2010-10-20,"19,495"
2010-10-21,"19,493"
2010-10-22,"19,495"
2010-10-25,"19,485"
2010-10-26,"19,495"
2010-10-27,"19,490"
2010-10-28,"19,498"
2010-10-29,"19,498"
2010-11-01,"19,498"
2010-11-02,"19,490"
2010-11-03,"19,498"
2010-11-04,"19,495"
2010-11-05,"19,498"
2010-11-08,"19,498"
2010-11-09,"19,498"
2010-11-10,"19,500"
2010-11-11,"19,498"
2010-11-12,"19,498"
2010-11-15,"19,498"
2010-11-16,"19,498"
2010-11-17,"19,495"
2010-11-18,"19,495"
2010-11-19,"19,495"
2010-11-22,"19,495"
2010-11-23,"19,495"
2010-11-24,"19,500"
2010-11-25,"19,498"
2010-11-26,"19,498"
2010-11-29,"19,498"
2010-11-30,"19,498"
2010-12-01,"19,495"
2010-12-02,"19,495"
2010-12-03,"19,499"
2010-12-06,"19,498"
2010-12-07,"19,496"
2010-12-08,"19,490"
2010-12-09,"19,498"
2010-12-10,"19,498"
2010-12-13,"19,495"
2010-12-14,"19,495"
2010-12-15,"19,498"
2010-12-16,"19,495"
2010-12-17,"19,495"
2010-12-20,"19,498"
2010-12-21,"19,495"
2010-12-22,"19,495"
2010-12-23,"19,498"
2010-12-24,"19,495"
2010-12-27,"19,495"
2010-12-28,"19,498"
2010-12-29,"19,490"
2010-12-30,"19,495"
2010-12-31,"19,498"
2011-01-03,"19,498"
2011-01-04,"19,499"
2011-01-05,"19,499"
2011-01-06,"19,493"
2011-01-07,"19,499"
2011-01-10,"19,498"
2011-01-11,"19,499"
2011-01-12,"19,498"
2011-01-13,"19,498"
2011-01-14,"19,498"
2011-01-17,"19,495"
2011-01-18,"19,499"
2011-01-19,"19,498"
2011-01-20,"19,495"
2011-01-21,"19,498"
2011-01-24,"19,499"
2011-01-25,"19,499"
2011-01-26,"19,498"
2011-01-27,"19,498"
2011-01-28,"19,498"
2011-01-31,"19,498"
2011-02-01,"19,495"
2011-02-02,"19,495"
2011-02-03,"19,495"
2011-02-04,"19,495"
2011-02-07,"19,495"
2011-02-08,"19,499"
2011-02-09,"19,498"
2011-02-10,"19,490"
2011-02-11,"20,800"
2011-02-14,"20,910"
2011-02-15,"20,905"
2011-02-16,"20,895"
2011-02-17,"20,895"
2011-02-18,"20,883"
2011-02-21,"20,875"
2011-02-22,"20,880"
2011-02-23,"20,885"
2011-02-24,"20,893"
2011-02-25,"20,888"
2011-02-28,"20,878"
2011-03-01,"20,873"
2011-03-02,"20,865"
2011-03-03,"20,815"
2011-03-04,"20,835"
2011-03-07,"20,863"
2011-03-08,"20,868"
2011-03-09,"20,870"
2011-03-10,"20,845"
2011-03-11,"20,873"
2011-03-14,"20,835"
2011-03-15,"20,868"
2011-03-16,"20,863"
2011-03-17,"20,863"
2011-03-18,"20,855"
2011-03-21,"20,875"
2011-03-22,"20,855"
2011-03-23,"20,893"
2011-03-24,"20,890"
2011-03-25,"20,875"
2011-03-28,"20,895"
2011-03-29,"20,880"
2011-03-30,"20,900"
2011-03-31,"20,895"
2011-04-01,"20,913"
2011-04-04,"20,870"
2011-04-05,"20,875"
2011-04-06,"20,900"
2011-04-07,"20,905"
2011-04-08,"20,910"
2011-04-11,"20,910"
2011-04-12,"20,910"
2011-04-13,"20,915"
2011-04-14,"20,893"
2011-04-15,"20,893"
2011-04-18,"20,893"
2011-04-19,"20,915"
2011-04-20,"20,920"
2011-04-21,"20,925"
2011-04-22,"20,920"
2011-04-25,"20,913"
2011-04-26,"20,720"
2011-04-27,"20,655"
2011-04-28,"20,525"
2011-04-29,"20,645"
2011-05-02,"20,645"
2011-05-03,"20,625"
2011-05-04,"20,655"
2011-05-05,"20,610"
2011-05-06,"20,620"
2011-05-09,"20,615"
2011-05-10,"20,625"
2011-05-11,"20,605"
2011-05-12,"20,590"
2011-05-13,"20,610"
2011-05-16,"20,610"
2011-05-17,"20,725"
2011-05-18,"20,695"
2011-05-19,"20,765"
2011-05-20,"20,750"
2011-05-23,"20,685"
2011-05-24,"20,630"
2011-05-25,"20,630"
2011-05-26,"20,625"
2011-05-27,"20,580"
2011-05-30,"20,560"
2011-05-31,"20,545"
2011-06-01,"20,585"
2011-06-02,"20,550"
2011-06-03,"20,555"
2011-06-06,"20,593"
2011-06-07,"20,565"
2011-06-08,"20,630"
2011-06-09,"20,595"
2011-06-10,"20,550"
2011-06-13,"20,575"
2011-06-14,"20,570"
2011-06-15,"20,570"
2011-06-16,"20,645"
2011-06-17,"20,750"
2011-06-20,"20,645"
2011-06-21,"20,650"
2011-06-22,"20,595"
2011-06-23,"20,600"
2011-06-24,"20,575"
2011-06-27,"20,615"
2011-06-28,"20,605"
2011-06-29,"20,595"
2011-06-30,"20,585"
2011-07-01,"20,585"
2011-07-04,"20,600"
2011-07-05,"20,600"
2011-07-06,"20,585"
2011-07-07,"20,600"
2011-07-08,"20,590"
2011-07-11,"20,590"
2011-07-12,"20,575"
2011-07-13,"20,570"
2011-07-14,"20,558"
2011-07-15,"20,575"
2011-07-18,"20,565"
2011-07-19,"20,575"
2011-07-20,"20,595"
2011-07-21,"20,568"
2011-07-22,"20,600"
2011-07-25,"20,575"
2011-07-26,"20,585"
2011-07-27,"20,580"
2011-07-28,"20,595"
2011-07-29,"20,595"
2011-08-01,"20,585"
2011-08-02,"20,590"
2011-08-03,"20,550"
2011-08-04,"20,588"
2011-08-05,"20,605"
2011-08-08,"20,595"
2011-08-09,"20,789"
2011-08-10,"20,807"
2011-08-11,"20,817"
2011-08-12,"20,817"
2011-08-15,"20,812"
2011-08-16,"20,787"
2011-08-17,"20,802"
2011-08-18,"20,817"
2011-08-19,"20,800"
2011-08-22,"20,822"
2011-08-23,"20,822"
2011-08-24,"20,832"
2011-08-25,"20,812"
2011-08-26,"20,832"
2011-08-29,"20,832"
2011-08-30,"20,827"
2011-08-31,"20,832"
2011-09-01,"20,832"
2011-09-02,"20,832"
2011-09-05,"20,832"
2011-09-06,"20,817"
2011-09-07,"20,832"
2011-09-08,"20,817"
2011-09-09,"20,817"
2011-09-12,"20,832"
2011-09-13,"20,817"
2011-09-14,"20,832"
2011-09-15,"20,832"
2011-09-16,"20,832"
2011-09-19,"20,832"
2011-09-20,"20,817"
2011-09-21,"20,832"
2011-09-22,"20,822"
2011-09-23,"20,832"
2011-09-26,"20,832"
2011-09-27,"20,817"
2011-09-28,"20,832"
2011-09-29,"20,832"
2011-09-30,"20,830"
2011-10-03,"20,832"
2011-10-04,"20,822"
2011-10-05,"20,842"
2011-10-06,"20,852"
2011-10-07,"20,817"
2011-10-10,"20,858"
2011-10-11,"20,868"
2011-10-12,"20,873"
2011-10-13,"20,883"
2011-10-14,"20,893"
2011-10-17,"20,908"
2011-10-18,"20,914"
2011-10-19,"20,938"
2011-10-20,"20,943"
2011-10-21,"20,953"
2011-10-24,"20,953"
2011-10-25,"20,953"
2011-10-26,"20,973"
2011-10-27,"20,991"
2011-10-28,"21,006"
2011-10-31,"21,009"
2011-11-01,"21,006"
2011-11-02,"21,008"
2011-11-03,"21,009"
2011-11-04,"21,008"
2011-11-07,"21,008"
2011-11-08,"21,008"
2011-11-09,"21,010"
2011-11-10,"21,008"
2011-11-11,"21,010"
2011-11-14,"21,008"
2011-11-15,"21,008"
2011-11-16,"21,006"
2011-11-17,"21,009"
2011-11-18,"21,006"
2011-11-21,"21,009"
2011-11-22,"21,008"
2011-11-23,"21,009"
2011-11-24,"21,008"
2011-11-25,"21,006"
2011-11-28,"21,008"
2011-11-29,"21,010"
2011-11-30,"21,006"
2011-12-01,"21,011"
2011-12-02,"21,006"
2011-12-05,"21,011"
2011-12-06,"21,011"
2011-12-07,"21,011"
2011-12-08,"21,008"
2011-12-09,"21,006"
2011-12-12,"21,008"
2011-12-13,"21,011"
2011-12-14,"21,010"
2011-12-15,"21,016"
2011-12-16,"21,021"
2011-12-19,"21,018"
2011-12-20,"21,006"
2011-12-21,"21,018"
2011-12-22,"21,006"
2011-12-23,"21,016"
2011-12-26,"21,036"
2011-12-27,"21,032"
2011-12-28,"21,006"
2011-12-29,"21,023"
2011-12-30,"21,034"
2012-01-02,"21,034"
2012-01-03,"21,031"
2012-01-04,"21,031"
2012-01-05,"21,031"
2012-01-06,"21,034"
2012-01-09,"21,035"
2012-01-10,"21,018"
2012-01-11,"21,031"
2012-01-12,"21,035"
2012-01-13,"21,034"
2012-01-16,"21,018"
2012-01-17,"21,018"
2012-01-18,"20,930"
2012-01-19,"20,900"
2012-01-20,"20,870"
2012-01-23,"20,870"
2012-01-24,"20,870"
2012-01-25,"20,900"
2012-01-26,"20,900"
2012-01-27,"20,900"
2012-01-30,"20,965"
2012-01-31,"21,005"
2012-02-01,"21,013"
2012-02-02,"21,019"
2012-02-03,"20,973"
2012-02-06,"20,928"
2012-02-07,"20,905"
2012-02-08,"20,973"
2012-02-09,"20,875"
2012-02-10,"20,922"
2012-02-13,"20,853"
2012-02-14,"20,845"
2012-02-15,"20,831"
2012-02-16,"20,775"
2012-02-17,"20,815"
2012-02-20,"20,881"
2012-02-21,"20,815"
2012-02-22,"20,815"
2012-02-23,"20,775"
2012-02-24,"20,838"
2012-02-27,"20,835"
2012-02-28,"20,828"
2012-02-29,"20,835"
2012-03-01,"20,805"
2012-03-02,"20,830"
2012-03-05,"20,815"
2012-03-06,"20,860"
2012-03-07,"20,833"
2012-03-08,"20,835"
2012-03-09,"20,830"
2012-03-12,"20,835"
2012-03-13,"20,840"
2012-03-14,"20,840"
2012-03-15,"20,830"
2012-03-16,"20,820"
2012-03-19,"20,835"
2012-03-20,"20,830"
2012-03-21,"20,870"
2012-03-22,"20,860"
2012-03-23,"20,885"
2012-03-26,"20,900"
2012-03-27,"20,865"
2012-03-28,"20,845"
2012-03-29,"20,825"
2012-03-30,"20,850"
2012-04-02,"20,850"
2012-04-03,"20,840"
2012-04-04,"20,835"
2012-04-05,"20,825"
2012-04-06,"20,830"
2012-04-09,"20,835"
2012-04-10,"20,817"
2012-04-11,"20,825"
2012-04-12,"20,840"
2012-04-13,"20,825"
2012-04-16,"20,825"
2012-04-17,"20,825"
2012-04-18,"20,825"
2012-04-19,"20,825"
2012-04-20,"20,850"
2012-04-23,"20,840"
2012-04-24,"20,825"
2012-04-25,"20,855"
2012-04-26,"20,870"
2012-04-27,"20,865"
2012-04-30,"20,865"
2012-05-01,"20,865"
2012-05-02,"20,855"
2012-05-03,"20,858"
2012-05-04,"20,850"
2012-05-07,"20,870"
2012-05-08,"20,850"
2012-05-09,"20,860"
2012-05-10,"20,865"
2012-05-11,"20,845"
2012-05-14,"20,860"
2012-05-15,"20,855"
2012-05-16,"20,850"
2012-05-17,"20,845"
2012-05-18,"20,850"
2012-05-21,"20,850"
2012-05-22,"20,848"
2012-05-23,"20,850"
2012-05-24,"20,860"
2012-05-25,"20,860"
2012-05-28,"20,860"
2012-05-29,"20,850"
2012-05-30,"20,875"
2012-05-31,"20,870"
2012-06-01,"20,865"
2012-06-04,"20,885"
2012-06-05,"20,950"
2012-06-06,"21,008"
2012-06-07,"21,005"
2012-06-08,"20,985"
2012-06-11,"20,990"
2012-06-12,"20,910"
2012-06-13,"20,960"
2012-06-14,"20,960"
2012-06-15,"20,960"
2012-06-18,"20,955"
2012-06-19,"20,965"
2012-06-20,"20,940"
2012-06-21,"20,920"
2012-06-22,"20,905"
2012-06-25,"20,925"
2012-06-26,"20,925"
2012-06-27,"20,890"
2012-06-28,"20,925"
2012-06-29,"20,905"
2012-07-02,"20,895"
2012-07-03,"20,890"
2012-07-04,"20,890"
2012-07-05,"20,880"
2012-07-06,"20,885"
2012-07-09,"20,875"
2012-07-10,"20,880"
2012-07-11,"20,875"
2012-07-12,"20,870"
2012-07-13,"20,860"
2012-07-16,"20,860"
2012-07-17,"20,850"
2012-07-18,"20,855"
2012-07-19,"20,840"
2012-07-20,"20,845"
2012-07-23,"20,850"
2012-07-24,"20,880"
2012-07-25,"20,885"
2012-07-26,"20,880"
2012-07-27,"20,880"
2012-07-30,"20,870"
2012-07-31,"20,870"
2012-08-01,"20,860"
2012-08-02,"20,865"
2012-08-03,"20,865"
2012-08-06,"20,855"
2012-08-07,"20,865"
2012-08-08,"20,865"
2012-08-09,"20,860"
2012-08-10,"20,865"
2012-08-13,"20,850"
2012-08-14,"20,850"
2012-08-15,"20,855"
2012-08-16,"20,845"
2012-08-17,"20,865"
2012-08-20,"20,845"
2012-08-21,"20,845"
2012-08-22,"20,845"
2012-08-23,"20,895"
2012-08-24,"20,905"
2012-08-27,"20,865"
2012-08-28,"20,875"
2012-08-29,"20,865"
2012-08-30,"20,860"
2012-08-31,"20,840"
2012-09-03,"20,840"
2012-09-04,"20,860"
2012-09-05,"20,860"
2012-09-06,"20,855"
2012-09-07,"20,850"
2012-09-10,"20,865"
2012-09-11,"20,850"
2012-09-12,"20,845"
2012-09-13,"20,865"
2012-09-14,"20,865"
2012-09-17,"20,855"
2012-09-18,"20,850"
2012-09-19,"20,870"
2012-09-20,"20,880"
2012-09-21,"20,865"
2012-09-24,"20,870"
2012-09-25,"20,850"
2012-09-26,"20,875"
2012-09-27,"20,885"
2012-09-28,"20,885"
2012-10-01,"20,883"
2012-10-02,"20,885"
2012-10-03,"20,890"
2012-10-04,"20,890"
2012-10-05,"20,885"
2012-10-08,"20,888"
2012-10-09,"20,870"
2012-10-10,"20,855"
2012-10-11,"20,860"
2012-10-12,"20,845"
2012-10-15,"20,850"
2012-10-16,"20,850"
2012-10-17,"20,850"
2012-10-18,"20,845"
2012-10-19,"20,845"
2012-10-22,"20,850"
2012-10-23,"20,855"
2012-10-24,"20,850"
2012-10-25,"20,850"
2012-10-26,"20,840"
2012-10-29,"20,850"
2012-10-30,"20,845"
2012-10-31,"20,850"
2012-11-01,"20,850"
2012-11-02,"20,850"
2012-11-05,"20,850"
2012-11-06,"20,850"
2012-11-07,"20,850"
2012-11-08,"20,840"
2012-11-09,"20,840"
2012-11-12,"20,848"
2012-11-13,"20,845"
2012-11-14,"20,850"
2012-11-15,"20,848"
2012-11-16,"20,850"
2012-11-19,"20,860"
2012-11-20,"20,850"
2012-11-21,"20,850"
2012-11-22,"20,865"
2012-11-23,"20,865"
2012-11-26,"20,865"
2012-11-27,"20,860"
2012-11-28,"20,850"
2012-11-29,"20,855"
2012-11-30,"20,850"
2012-12-03,"20,850"
2012-12-04,"20,850"
2012-12-05,"20,845"
2012-12-06,"20,850"
2012-12-07,"20,840"
2012-12-10,"20,840"
2012-12-11,"20,856"
2012-12-12,"20,840"
2012-12-13,"20,840"
2012-12-14,"20,840"
2012-12-17,"20,840"
2012-12-18,"20,840"
2012-12-19,"20,860"
2012-12-20,"20,860"
2012-12-21,"20,855"
2012-12-24,"20,850"
2012-12-25,"20,840"
2012-12-26,"20,845"
2012-12-27,"20,837"
2012-12-28,"20,840"
2012-12-31,"20,840"
2013-01-01,"20,835"
2013-01-02,"20,840"
2013-01-03,"20,840"
2013-01-04,"20,843"
2013-01-07,"20,840"
2013-01-08,"20,840"
2013-01-09,"20,840"
2013-01-10,"20,840"
2013-01-11,"20,850"
2013-01-14,"20,842"
2013-01-15,"20,842"
2013-01-16,"20,845"
2013-01-17,"20,845"
2013-01-18,"20,845"
2013-01-21,"20,845"
2013-01-22,"20,845"
2013-01-23,"20,845"
2013-01-24,"20,845"
2013-01-25,"20,840"
2013-01-28,"20,840"
2013-01-29,"20,848"
2013-01-30,"20,835"
2013-01-31,"20,840"
2013-02-01,"20,833"
2013-02-04,"20,835"
2013-02-05,"20,830"
2013-02-06,"20,830"
2013-02-07,"20,825"
2013-02-08,"20,845"
2013-02-11,"20,845"
2013-02-12,"20,835"
2013-02-13,"20,835"
2013-02-14,"20,835"
2013-02-15,"20,835"
2013-02-18,"20,830"
2013-02-19,"20,850"
2013-02-20,"20,870"
2013-02-21,"20,895"
2013-02-22,"20,890"
2013-02-25,"20,885"
2013-02-26,"20,890"
2013-02-27,"20,918"
2013-02-28,"20,955"
2013-03-01,"20,925"
2013-03-04,"20,965"
2013-03-05,"20,993"
2013-03-06,"20,950"
2013-03-07,"20,935"
2013-03-08,"20,935"
2013-03-11,"20,935"
2013-03-12,"20,945"
2013-03-13,"20,945"
2013-03-14,"20,940"
2013-03-15,"20,950"
2013-03-18,"20,945"
2013-03-19,"20,948"
2013-03-20,"20,945"
2013-03-21,"20,944"
2013-03-22,"20,940"
2013-03-25,"20,945"
2013-03-26,"20,945"
2013-03-27,"20,935"
2013-03-28,"20,943"
2013-03-29,"20,935"
2013-04-01,"20,943"
2013-04-02,"20,935"
2013-04-03,"20,935"
2013-04-04,"20,925"
2013-04-05,"20,925"
2013-04-08,"20,925"
2013-04-09,"20,905"
2013-04-10,"20,855"
2013-04-11,"20,855"
2013-04-12,"20,855"
2013-04-15,"20,865"
2013-04-16,"20,925"
2013-04-17,"20,886"
2013-04-18,"20,898"
2013-04-19,"20,898"
2013-04-22,"20,925"
2013-04-23,"20,925"
2013-04-24,"20,925"
2013-04-25,"20,915"
2013-04-26,"20,930"
2013-04-29,"20,930"
2013-04-30,"20,930"
2013-05-01,"20,930"
2013-05-02,"20,935"
2013-05-03,"20,940"
2013-05-06,"20,935"
2013-05-07,"20,935"
2013-05-08,"20,935"
2013-05-09,"20,945"
2013-05-10,"20,940"
2013-05-13,"20,939"
2013-05-14,"20,940"
2013-05-15,"20,940"
2013-05-16,"20,940"
2013-05-17,"20,985"
2013-05-20,"20,993"
2013-05-21,"21,000"
2013-05-22,"21,000"
2013-05-23,"21,000"
2013-05-24,"21,000"
2013-05-27,"21,000"
2013-05-28,"20,998"
2013-05-29,"21,008"
2013-05-30,"21,008"
2013-05-31,"21,013"
2013-06-03,"21,005"
2013-06-04,"21,008"
2013-06-05,"21,018"
2013-06-06,"21,013"
2013-06-07,"21,018"
2013-06-10,"21,018"
2013-06-11,"21,028"
2013-06-12,"21,018"
2013-06-13,"21,036"
2013-06-14,"21,003"
2013-06-17,"21,033"
2013-06-18,"21,036"
2013-06-19,"21,036"
2013-06-20,"21,036"
2013-06-21,"21,036"
2013-06-24,"21,036"
2013-06-25,"21,036"
2013-06-26,"21,036"
2013-06-27,"21,018"
2013-06-28,"21,205"
2013-07-01,"21,180"
2013-07-02,"21,190"
